Scenario, perm_x_aq, perm_y_aq, perm_x_cap, perm_y_cap, depth, aq_thickness, injected_fluid_mass, injected_temp, inject_time, store_time, produce_time, rest_time, T_ambient, P_ambient, enthalpy_i, enthalpy_a, RE1, RE2, RE3, RE4, RE5
91d_400m_disp0m_0918,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,10,50000000,250,91,91,91,91,28.1,4061130.85,1085684.251,121518.2282,0.325185181,0.384810016,0.416602299,0.437898649,0.453747837
91d_400m_disp0m_0920,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,10,100000000,90,91,91,91,91,28.1,4061130.85,380057.6891,121518.2282,0.549798104,0.621953602,0.658154157,0.681320671,0.697833596
91d_400m_disp0m_0921,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,10,100000000,150,91,91,91,91,28.1,4061130.85,634471.3768,121518.2282,0.50416095,0.576517949,0.613630932,0.637783768,0.655240787
91d_400m_disp0m_0922,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,10,100000000,200,91,91,91,91,28.1,4061130.85,853412.5867,121518.2282,0.44725843,0.517103294,0.554009617,0.578294372,0.596067837
91d_400m_disp0m_0925,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,10,200000000,90,91,91,91,91,28.1,4061130.85,380057.6891,121518.2282,0.557644327,0.631085847,0.667918961,0.691487014,0.708387283
91d_400m_disp0m_0926,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,10,200000000,150,91,91,91,91,28.1,4061130.85,634471.3768,121518.2282,0.528760612,0.605092518,0.643508911,0.668164729,0.685961798
91d_400m_disp0m_0927,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,10,200000000,200,91,91,91,91,28.1,4061130.85,853412.5867,121518.2282,0.491924475,0.567271821,0.606028928,0.631191936,0.649408628
91d_400m_disp0m_0930,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,20,50000000,90,91,91,91,91,28.2,4110033.7,380095.5597,121979.9198,0.597102135,0.643004554,0.667000307,0.682926367,0.694650587
91d_400m_disp0m_0931,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,20,50000000,150,91,91,91,91,28.2,4110033.7,634501.7698,121979.9198,0.373809222,0.420697787,0.447690136,0.466213246,0.480172818
91d_400m_disp0m_0932,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,20,50000000,200,91,91,91,91,28.2,4110033.7,853432.7098,121979.9198,0.266739331,0.314891232,0.340999817,0.358597722,0.371825985
91d_400m_disp0m_0933,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,20,50000000,250,91,91,91,91,28.2,4110033.7,1085682.822,121979.9198,0.210257268,0.255220166,0.279061062,0.295077806,0.30708409
91d_400m_disp0m_0935,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,20,100000000,90,91,91,91,91,28.2,4110033.7,380095.5597,121979.9198,0.649031476,0.696600626,0.721347779,0.737602878,0.749456057
91d_400m_disp0m_0936,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,20,100000000,150,91,91,91,91,28.2,4110033.7,634501.7698,121979.9198,0.465601417,0.513201906,0.541196013,0.560358328,0.574732293
91d_400m_disp0m_0937,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,20,100000000,200,91,91,91,91,28.2,4110033.7,853432.7098,121979.9198,0.345935441,0.397157252,0.425231549,0.444189561,0.458404041
91d_400m_disp0m_0938,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,20,100000000,250,91,91,91,91,28.2,4110033.7,1085682.822,121979.9198,0.274504864,0.324282873,0.350613705,0.368275618,0.381478063
91d_400m_disp0m_0940,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,20,200000000,90,91,91,91,91,28.2,4110033.7,380095.5597,121979.9198,0.68611044,0.735248355,0.760479837,0.77688251,0.788744542
91d_400m_disp0m_0941,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,20,200000000,150,91,91,91,91,28.2,4110033.7,634501.7698,121979.9198,0.55493086,0.603223614,0.631400612,0.650487587,0.664609252
91d_400m_disp0m_0942,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,20,200000000,200,91,91,91,91,28.2,4110033.7,853432.7098,121979.9198,0.440428478,0.492138856,0.52108986,0.540630472,0.555239471
91d_400m_disp0m_0945,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,40,50000000,90,91,91,91,91,28.4,4207839.4,380171.3021,122903.2125,0.608123137,0.632877991,0.643964263,0.651574466,0.657624502
91d_400m_disp0m_0946,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,40,50000000,150,91,91,91,91,28.4,4207839.4,634562.5646,122903.2125,0.285017189,0.304797693,0.319049154,0.330152232,0.339161885
91d_400m_disp0m_0947,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,40,50000000,200,91,91,91,91,28.4,4207839.4,853472.9824,122903.2125,0.170976697,0.194637829,0.209781213,0.220832032,0.229496423
91d_400m_disp0m_0948,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,40,50000000,250,91,91,91,91,28.4,4207839.4,1085680.053,122903.2125,0.122313405,0.145286063,0.159322075,0.169392517,0.177228491
91d_400m_disp0m_0950,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,40,100000000,90,91,91,91,91,28.4,4207839.4,380171.3021,122903.2125,0.656721761,0.679498376,0.690795735,0.699120725,0.705925
91d_400m_disp0m_0951,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,40,100000000,150,91,91,91,91,28.4,4207839.4,634562.5646,122903.2125,0.339861082,0.360320575,0.377524341,0.390983905,0.401785167
91d_400m_disp0m_0952,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,40,100000000,200,91,91,91,91,28.4,4207839.4,853472.9824,122903.2125,0.208824431,0.23706033,0.255737484,0.269230934,0.279763076
91d_400m_disp0m_0953,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,40,100000000,250,91,91,91,91,28.4,4207839.4,1085680.053,122903.2125,0.151015678,0.179587335,0.197000582,0.20937081,0.218966267
91d_400m_disp0m_0955,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,40,200000000,90,91,91,91,91,28.4,4207839.4,380171.3021,122903.2125,0.707242681,0.729772649,0.741729729,0.750689206,0.758003979
91d_400m_disp0m_0956,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,40,200000000,150,91,91,91,91,28.4,4207839.4,634562.5646,122903.2125,0.425327962,0.444394352,0.463624323,0.47845065,0.49036307
91d_400m_disp0m_0957,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,40,200000000,200,91,91,91,91,28.4,4207839.4,853472.9824,122903.2125,0.2742705,0.305800346,0.327504311,0.343113102,0.355128059
91d_400m_disp0m_0958,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,40,200000000,250,91,91,91,91,28.4,4207839.4,1085680.053,122903.2125,0.201012601,0.234658916,0.255305082,0.269817615,0.280963207
91d_400m_disp0m_0960,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,60,50000000,90,91,91,91,91,28.6,4305645.1,380247.046,123826.3854,0.631478648,0.659681685,0.669565278,0.674868563,0.678419072
91d_400m_disp0m_0961,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,60,50000000,150,91,91,91,91,28.6,4305645.1,634623.3714,123826.3854,0.307930815,0.318680479,0.324907218,0.329849683,0.334127522
91d_400m_disp0m_0962,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,60,50000000,200,91,91,91,91,28.6,4305645.1,853513.2897,123826.3854,0.169313953,0.182155493,0.190094451,0.196127101,0.201075248
91d_400m_disp0m_0963,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,60,50000000,250,91,91,91,91,28.6,4305645.1,1085677.404,123826.3854,0.112490391,0.125471643,0.133412017,0.139296987,0.144040373
91d_400m_disp0m_0965,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,60,100000000,90,91,91,91,91,28.6,4305645.1,380247.046,123826.3854,0.676424994,0.697745886,0.70530547,0.70968266,0.712894385
91d_400m_disp0m_0966,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,60,100000000,150,91,91,91,91,28.6,4305645.1,634623.3714,123826.3854,0.329542023,0.338582689,0.346024791,0.352553227,0.358341975
91d_400m_disp0m_0967,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,60,100000000,200,91,91,91,91,28.6,4305645.1,853513.2897,123826.3854,0.179873928,0.195307909,0.205826869,0.213897277,0.220488504
91d_400m_disp0m_0968,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,60,100000000,250,91,91,91,91,28.6,4305645.1,1085677.404,123826.3854,0.120566302,0.137295263,0.147821694,0.155591857,0.161770476
91d_400m_disp0m_0970,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,60,200000000,90,91,91,91,91,28.6,4305645.1,380247.046,123826.3854,0.715982537,0.733229568,0.739736388,0.743945781,0.747348222
91d_400m_disp0m_0971,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,60,200000000,150,91,91,91,91,28.6,4305645.1,634623.3714,123826.3854,0.381091547,0.387261827,0.395988004,0.404006614,0.41121827
91d_400m_disp0m_0972,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,60,200000000,200,91,91,91,91,28.6,4305645.1,853513.2897,123826.3854,0.215210926,0.232921617,0.245977723,0.256041286,0.264259201
91d_400m_disp0m_0973,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,60,200000000,250,91,91,91,91,28.6,4305645.1,1085677.404,123826.3854,0.146367891,0.166802319,0.180164302,0.189918665,0.197683202
91d_400m_disp0m_0975,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,5,50000000,90,91,91,91,91,28.05,4036679.425,380038.754,121287.3711,0.407166422,0.486168205,0.527529501,0.554581631,0.574238894
91d_400m_disp0m_0976,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,5,50000000,150,91,91,91,91,28.05,4036679.425,634456.1814,121287.3711,0.401699078,0.480509831,0.521868804,0.548942951,0.56864601
91d_400m_disp0m_0977,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,5,50000000,200,91,91,91,91,28.05,4036679.425,853402.5283,121287.3711,0.392656004,0.470155982,0.511059161,0.537955364,0.557586012
91d_400m_disp0m_0980,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,5,100000000,90,91,91,91,91,28.05,4036679.425,380038.754,121287.3711,0.411191081,0.491688266,0.534150484,0.562128091,0.582511381
91d_400m_disp0m_0981,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,5,100000000,150,91,91,91,91,28.05,4036679.425,634456.1814,121287.3711,0.406696447,0.487336394,0.529905769,0.557961479,0.578466684
91d_400m_disp0m_0982,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,5,100000000,200,91,91,91,91,28.05,4036679.425,853402.5283,121287.3711,0.4008864,0.481020918,0.523486767,0.551472391,0.571968994
91d_400m_disp0m_0985,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,5,200000000,90,91,91,91,91,28.05,4036679.425,380038.754,121287.3711,0.413544256,0.494886273,0.537977041,0.56642224,0.587260961
91d_400m_disp0m_0986,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,5,200000000,150,91,91,91,91,28.05,4036679.425,634456.1814,121287.3711,0.409443519,0.49120885,0.534353081,0.562848056,0.583805885
91d_400m_disp0m_0987,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,5,200000000,200,91,91,91,91,28.05,4036679.425,853402.5283,121287.3711,0.405036713,0.486507841,0.529663166,0.558231893,0.579162568
91d_400m_disp0m_0990,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,10,50000000,90,91,91,91,91,28.1,4061130.85,380057.6891,121518.2282,0.545406404,0.614524295,0.648905308,0.670708283,0.686213341
91d_400m_disp0m_0991,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,10,50000000,150,91,91,91,91,28.1,4061130.85,634471.3768,121518.2282,0.509737209,0.573770112,0.606376382,0.627434755,0.642640107
91d_400m_disp0m_0992,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,10,50000000,200,91,91,91,91,28.1,4061130.85,853412.5867,121518.2282,0.449041752,0.505344235,0.535491599,0.555578369,0.570386963
91d_400m_disp0m_0993,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,10,50000000,250,91,91,91,91,28.1,4061130.85,1085684.251,121518.2282,0.378237933,0.43005443,0.458615955,0.477929601,0.492344886
91d_400m_disp0m_0995,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,10,100000000,90,91,91,91,91,28.1,4061130.85,380057.6891,121518.2282,0.556140972,0.626876721,0.662405571,0.685142286,0.701403474
91d_400m_disp0m_0996,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,10,100000000,150,91,91,91,91,28.1,4061130.85,634471.3768,121518.2282,0.532939729,0.601291844,0.63622674,0.658793202,0.675076132
91d_400m_disp0m_0997,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,10,100000000,200,91,91,91,91,28.1,4061130.85,853412.5867,121518.2282,0.49110239,0.553531991,0.586758965,0.608727107,0.624830576
91d_400m_disp0m_1000,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,10,200000000,90,91,91,91,91,28.1,4061130.85,380057.6891,121518.2282,0.56186296,0.633541226,0.669861052,0.693077502,0.709793967
91d_400m_disp0m_1001,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,10,200000000,150,91,91,91,91,28.1,4061130.85,634471.3768,121518.2282,0.546046571,0.61799021,0.654502857,0.678044546,0.69503277
91d_400m_disp0m_1002,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,10,200000000,200,91,91,91,91,28.1,4061130.85,853412.5867,121518.2282,0.51938809,0.588180941,0.624065114,0.647501617,0.664562647
91d_400m_disp0m_1005,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,20,50000000,90,91,91,91,91,28.2,4110033.7,380095.5597,121979.9198,0.666492837,0.717519064,0.741456391,0.756214292,0.766531793
91d_400m_disp0m_1006,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,20,50000000,150,91,91,91,91,28.2,4110033.7,634501.7698,121979.9198,0.554467166,0.590582523,0.609343064,0.622025307,0.63155037
91d_400m_disp0m_1007,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,20,50000000,200,91,91,91,91,28.2,4110033.7,853432.7098,121979.9198,0.409654083,0.439842086,0.458688461,0.472137589,0.482503359
91d_400m_disp0m_1008,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,20,50000000,250,91,91,91,91,28.2,4110033.7,1085682.822,121979.9198,0.295354627,0.329210014,0.349307115,0.363230532,0.373808609
91d_400m_disp0m_1010,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,20,100000000,90,91,91,91,91,28.2,4110033.7,380095.5597,121979.9198,0.693366831,0.743959753,0.76806869,0.783128194,0.793736709
91d_400m_disp0m_1011,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,20,100000000,150,91,91,91,91,28.2,4110033.7,634501.7698,121979.9198,0.604667549,0.641924081,0.661513497,0.674800043,0.684772272
91d_400m_disp0m_1012,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,20,100000000,200,91,91,91,91,28.2,4110033.7,853432.7098,121979.9198,0.477281352,0.506125158,0.525398078,0.53946363,0.550380517
91d_400m_disp0m_1013,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,20,100000000,250,91,91,91,91,28.2,4110033.7,1085682.822,121979.9198,0.358491558,0.391177847,0.412187127,0.427170273,0.438621984
91d_400m_disp0m_1015,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,20,200000000,90,91,91,91,91,28.2,4110033.7,380095.5597,121979.9198,0.711780648,0.76204294,0.786259762,0.801546818,0.81238129
91d_400m_disp0m_1016,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,20,200000000,150,91,91,91,91,28.2,4110033.7,634501.7698,121979.9198,0.649796971,0.689289676,0.710129633,0.724132881,0.734579491
91d_400m_disp0m_1017,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,20,200000000,200,91,91,91,91,28.2,4110033.7,853432.7098,121979.9198,0.550064243,0.579296895,0.599021378,0.613481429,0.624772271
91d_400m_disp0m_1020,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,40,50000000,90,91,91,91,91,28.4,4207839.4,380171.3021,122903.2125,0.71140587,0.757382296,0.777556781,0.789359617,0.797288094
91d_400m_disp0m_1021,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,40,50000000,150,91,91,91,91,28.4,4207839.4,634562.5646,122903.2125,0.604791561,0.62806946,0.637274876,0.643007639,0.647314926
91d_400m_disp0m_1022,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,40,50000000,200,91,91,91,91,28.4,4207839.4,853472.9824,122903.2125,0.422980117,0.434937807,0.441890299,0.447581616,0.452519964
91d_400m_disp0m_1023,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,40,50000000,250,91,91,91,91,28.4,4207839.4,1085680.053,122903.2125,0.266993529,0.280551132,0.290041918,0.29759998,0.303818048
91d_400m_disp0m_1025,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,40,100000000,90,91,91,91,91,28.4,4207839.4,380171.3021,122903.2125,0.754337353,0.795289764,0.813317968,0.823929306,0.83110938
91d_400m_disp0m_1026,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,40,100000000,150,91,91,91,91,28.4,4207839.4,634562.5646,122903.2125,0.639340194,0.658309122,0.666243621,0.671665489,0.676064813
91d_400m_disp0m_1027,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,40,100000000,200,91,91,91,91,28.4,4207839.4,853472.9824,122903.2125,0.45498517,0.462038881,0.468641141,0.474978141,0.480749561
91d_400m_disp0m_1028,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,40,100000000,250,91,91,91,91,28.4,4207839.4,1085680.053,122903.2125,0.290327317,0.301588797,0.31232483,0.321272178,0.32872215
91d_400m_disp0m_1030,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,40,200000000,90,91,91,91,91,28.4,4207839.4,380171.3021,122903.2125,0.783698189,0.82092409,0.83751685,0.847388208,0.854208767
91d_400m_disp0m_1031,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,40,200000000,150,91,91,91,91,28.4,4207839.4,634562.5646,122903.2125,0.676917002,0.69332746,0.700619456,0.706086842,0.710737049
91d_400m_disp0m_1032,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,40,200000000,200,91,91,91,91,28.4,4207839.4,853472.9824,122903.2125,0.508039709,0.509281534,0.515392077,0.522248416,0.528449089
91d_400m_disp0m_1033,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,40,200000000,250,91,91,91,91,28.4,4207839.4,1085680.053,122903.2125,0.34022335,0.346072332,0.357612313,0.367692058,0.376007437
91d_400m_disp0m_1035,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,60,50000000,90,91,91,91,91,28.6,4305645.1,380247.046,123826.3854,0.704787684,0.754387861,0.776405226,0.789329841,0.797976401
91d_400m_disp0m_1036,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,60,50000000,150,91,91,91,91,28.6,4305645.1,634623.3714,123826.3854,0.638092088,0.668883126,0.679654771,0.685175362,0.688651803
91d_400m_disp0m_1037,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,60,50000000,200,91,91,91,91,28.6,4305645.1,853513.2897,123826.3854,0.497696018,0.511174385,0.515863356,0.518586678,0.52060931
91d_400m_disp0m_1038,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,60,50000000,250,91,91,91,91,28.6,4305645.1,1085677.404,123826.3854,0.326495584,0.335646854,0.339863428,0.342911676,0.345481793
91d_400m_disp0m_1040,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,60,100000000,90,91,91,91,91,28.6,4305645.1,380247.046,123826.3854,0.761514093,0.804174242,0.822849257,0.833688765,0.840875603
91d_400m_disp0m_1041,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,60,100000000,150,91,91,91,91,28.6,4305645.1,634623.3714,123826.3854,0.67830804,0.700794653,0.708350138,0.71229879,0.714901403
91d_400m_disp0m_1042,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,60,100000000,200,91,91,91,91,28.6,4305645.1,853513.2897,123826.3854,0.514760761,0.522528614,0.525339615,0.527335227,0.529150191
91d_400m_disp0m_1043,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,60,100000000,250,91,91,91,91,28.6,4305645.1,1085677.404,123826.3854,0.325894509,0.331775626,0.335651418,0.339109762,0.342328406
91d_400m_disp0m_1045,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,60,200000000,90,91,91,91,91,28.6,4305645.1,380247.046,123826.3854,0.800206662,0.836986467,0.852987722,0.862252126,0.868372856
91d_400m_disp0m_1046,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,60,200000000,150,91,91,91,91,28.6,4305645.1,634623.3714,123826.3854,0.708959113,0.725806968,0.731372165,0.734403484,0.736549119
91d_400m_disp0m_1047,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,60,200000000,200,91,91,91,91,28.6,4305645.1,853513.2897,123826.3854,0.540587888,0.543365322,0.544480389,0.545898192,0.547667936
91d_400m_disp0m_1048,1.00E-11,2.00E-13,1.00E-16,1.00E-17,400,60,200000000,250,91,91,91,91,28.6,4305645.1,1085677.404,123826.3854,0.347155851,0.34825178,0.351572701,0.35534965,0.359135337
91d_400m_disp0m_1050,1.00E-11,1.00E-13,1.00E-16,1.00E-17,400,5,50000000,90,91,91,91,91,28.05,4036679.425,380038.754,121287.3711,0.40751704,0.48641151,0.527728541,0.554743743,0.574385868
91d_400m_disp0m_1051,1.00E-11,1.00E-13,1.00E-16,1.00E-17,400,5,50000000,150,91,91,91,91,28.05,4036679.425,634456.1814,121287.3711,0.402851668,0.481545195,0.522841145,0.549869882,0.569538098
91d_400m_disp0m_1052,1.00E-11,1.00E-13,1.00E-16,1.00E-17,400,5,50000000,200,91,91,91,91,28.05,4036679.425,853402.5283,121287.3711,0.395758519,0.473283325,0.514126507,0.540939702,0.560492128
91d_400m_disp0m_1055,1.00E-11,1.00E-13,1.00E-16,1.00E-17,400,5,100000000,90,91,91,91,91,28.05,4036679.425,380038.754,121287.3711,0.411432625,0.491850362,0.534290852,0.562210588,0.582606346
91d_400m_disp0m_1056,1.00E-11,1.00E-13,1.00E-16,1.00E-17,400,5,100000000,150,91,91,91,91,28.05,4036679.425,634456.1814,121287.3711,0.407347806,0.487795989,0.530311687,0.558315413,0.578784627
91d_400m_disp0m_1057,1.00E-11,1.00E-13,1.00E-16,1.00E-17,400,5,100000000,200,91,91,91,91,28.05,4036679.425,853402.5283,121287.3711,0.402255968,0.482228646,0.524615525,0.552517429,0.572989665
91d_400m_disp0m_1060,1.00E-11,1.00E-13,1.00E-16,1.00E-17,400,5,200000000,90,91,91,91,91,28.05,4036679.425,380038.754,121287.3711,0.413780098,0.495048624,0.538069193,0.5665068,0.587314016
91d_400m_disp0m_1061,1.00E-11,1.00E-13,1.00E-16,1.00E-17,400,5,200000000,150,91,91,91,91,28.05,4036679.425,634456.1814,121287.3711,0.409954878,0.491415239,0.534524595,0.563041186,0.583936298
91d_400m_disp0m_1062,1.00E-11,1.00E-13,1.00E-16,1.00E-17,400,5,200000000,200,91,91,91,91,28.05,4036679.425,853402.5283,121287.3711,0.405768676,0.487005507,0.530041461,0.558565679,0.579511599
91d_400m_disp0m_1065,1.00E-11,1.00E-13,1.00E-16,1.00E-17,400,10,50000000,90,91,91,91,91,28.1,4061130.85,380057.6891,121518.2282,0.54825233,0.617249275,0.651551101,0.673286853,0.688732208
91d_400m_disp0m_1066,1.00E-11,1.00E-13,1.00E-16,1.00E-17,400,10,50000000,150,91,91,91,91,28.1,4061130.85,634471.3768,121518.2282,0.527054417,0.592915824,0.625900497,0.646955067,0.662018027
91d_400m_disp0m_1067,1.00E-11,1.00E-13,1.00E-16,1.00E-17,400,10,50000000,200,91,91,91,91,28.1,4061130.85,853412.5867,121518.2282,0.4854073,0.543549928,0.57338248,0.592810581,0.606939808
91d_400m_disp0m_1068,1.00E-11,1.00E-13,1.00E-16,1.00E-17,400,10,50000000,250,91,91,91,91,28.1,4061130.85,1085684.251,121518.2282,0.423418933,0.473371303,0.500355872,0.518437257,0.531853978
91d_400m_disp0m_1070,1.00E-11,1.00E-13,1.00E-16,1.00E-17,400,10,100000000,90,91,91,91,91,28.1,4061130.85,380057.6891,121518.2282,0.558133428,0.628451503,0.663823643,0.686462905,0.702658524
91d_400m_disp0m_1071,1.00E-11,1.00E-13,1.00E-16,1.00E-17,400,10,100000000,150,91,91,91,91,28.1,4061130.85,634471.3768,121518.2282,0.543187445,0.611903865,0.646720047,0.669103001,0.685185099
91d_400m_disp0m_1072,1.00E-11,1.00E-13,1.00E-16,1.00E-17,400,10,100000000,200,91,91,91,91,28.1,4061130.85,853412.5867,121518.2282,0.514567236,0.577579589,0.610221233,0.631487183,0.646968608
91d_400m_disp0m_1075,1.00E-11,1.00E-13,1.00E-16,1.00E-17,400,10,200000000,90,91,91,91,91,28.1,4061130.85,380057.6891,121518.2282,0.563344061,0.634573604,0.670580001,0.69374241,0.710399498
91d_400m_disp0m_1076,1.00E-11,1.00E-13,1.00E-16,1.00E-17,400,10,200000000,150,91,91,91,91,28.1,4061130.85,634471.3768,121518.2282,0.552370661,0.623522338,0.659600788,0.682855073,0.69959329
91d_400m_disp0m_1077,1.00E-11,1.00E-13,1.00E-16,1.00E-17,400,10,200000000,200,91,91,91,91,28.1,4061130.85,853412.5867,121518.2282,0.533733507,0.601499089,0.636558608,0.659360701,0.675923283
